"Product URL","Title","Description","Price","Sale Price","Categories","Tags","Visible","Hosted Image URLs"
"","","","7.99","","","","",""
"","","","7.99","","","","",""
"","","","7.99","","","","",""
"dagger-1756612","Dagger","<p><strong>Dagger</strong> is a made-to-order PLA print based on the MakerWorld model <em>匕首刀</em> by user_761583640.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: 匕首刀 by user_761583640 (@user_761583640), MakerWorld model 1756612, license BY, source https://makerworld.com/en/models/1756612-dagger</p>","15.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.49","","","","",""
"","","","15.49","","","","",""
"","","","15.49","","","","",""
"rugged-stackable-boxes-with-labelholder-enhanced-1751633","Rugged Stackable Boxes with Labelholder - Enhanced","<p><strong>Rugged Stackable Boxes With Labelholder - Enhanced</strong> is a made-to-order PLA print based on the MakerWorld model <em>Rugged Stackable Boxes with labelholder - enhanced</em> by Justin.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Rugged Stackable Boxes with labelholder - enhanced by Justin (@IustinIoan), MakerWorld model 1751633, license BY, source https://makerworld.com/en/models/1751633-rugged-stackable-boxes-with-labelholder-enhanced</p>","21.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"crash-bandicoot-statue-2325536","Crash Bandicoot Statue","<p><strong>Crash Bandicoot Statue</strong> is a made-to-order PLA print based on the MakerWorld model <em>Crash Bandicoot Statua</em> by LiliumLab.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Crash Bandicoot Statua by LiliumLab (@LiliumLab), MakerWorld model 2325536, license BY-ND, source https://makerworld.com/en/models/2325536-crash-bandicoot-statue</p>","21.99","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"donkey-angel-led-2175371","Donkey Angel LED Light Frame","<p><strong>Donkey Angel LED Light Frame</strong> is a made-to-order PLA print based on the MakerWorld model <em>Esel Engel LED</em> by Hatschi.</p><p><strong>Listing note:</strong> This listing is for the made-to-order 3D printed plastic part only. LED modules, candles, electronics, screens, light kits, and other non-printed accessories shown for context are not included unless explicitly stated.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Esel Engel LED by Hatschi (@Hatschi), MakerWorld model 2175371, license BY-ND, source https://makerworld.com/en/models/2175371-donkey-angel-led</p>","23.49","","/electronics-accessories","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","23.49","","","","",""
"","","","23.49","","","","",""
"","","","23.49","","","","",""
"fantasy-christmas-ornament-2123382","Fantasy Christmas Ornament","<p><strong>Fantasy Christmas Ornament</strong> is a made-to-order PLA print based on the MakerWorld model <em>Fantasy Christmas Ornament</em> by user_1975889726.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Fantasy Christmas Ornament by user_1975889726 (@user_1975889726), MakerWorld model 2123382, license CC0, source https://makerworld.com/en/models/2123382-fantasy-christmas-ornament</p>","12.49","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","12.49","","","","",""
"","","","12.49","","","","",""
"","","","12.49","","","","",""
"christmas-tree-for-4-baubles-2061847","Christmas Tree for 4 Baubles","<p><strong>Christmas Tree For 4 Baubles</strong> is a made-to-order PLA print based on the MakerWorld model <em>&Aacute;rbol de Navidad para 4 bolas</em> by Tristancho.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: &Aacute;rbol de Navidad para 4 bolas by Tristancho (@Tristancho), MakerWorld model 2061847, license CC0, source https://makerworld.com/en/models/2061847-christmas-tree-for-4-baubles</p>","11.49","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","11.49","","","","",""
"","","","11.49","","","","",""
"","","","11.49","","","","",""
"mr-hyde-with-bloody-teeth-1904960","Mr Hyde with Bloody Teeth","<p><strong>Mr Hyde With Bloody Teeth</strong> is a made-to-order PLA print based on the MakerWorld model <em>Mr Hyde with Bloody Teeth</em> by Richsums.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Mr Hyde with Bloody Teeth by Richsums (@Richsums), MakerWorld model 1904960, license BY-SA, source https://makerworld.com/en/models/1904960-mr-hyde-with-bloody-teeth</p>","18.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","18.49","","","","",""
"","","","18.49","","","","",""
"","","","18.49","","","","",""
"easter-egg-chick-bowl-2419659","Easter Egg Chick Bowl","<p><strong>Easter Egg Chick Bowl</strong> is a made-to-order PLA print based on the MakerWorld model <em>Easter Egg Chick Bowl</em> by Tomhis18.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Easter Egg Chick Bowl by Tomhis18 (@Tomhis18), MakerWorld model 2419659, license BY, source https://makerworld.com/en/models/2419659-easter-egg-chick-bowl</p>","23.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"lamp-225697","3D Printed Lamp Shade/Body","<p><strong>3D Printed Lamp Shade/Body</strong> is a made-to-order PLA print based on the MakerWorld model <em>Lamp</em> by 3d_wonders.</p><p><strong>Listing note:</strong> This listing is for the made-to-order 3D printed plastic part only. LED modules, candles, electronics, screens, light kits, and other non-printed accessories shown for context are not included unless explicitly stated.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Lamp by 3d_wonders (@3d_wonders), MakerWorld model 225697, license BY-ND, source https://makerworld.com/en/models/225697-lamp</p>","27.99","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","27.99","","","","",""
"","","","27.99","","","","",""
"","","","27.99","","","","",""
"metal-slug-pixelated-soldier-2343492","METAL SLUG PIXELATED SOLDIER","<p><strong>METAL SLUG PIXELATED SOLDIER</strong> is a made-to-order PLA print based on the MakerWorld model <em>METAL SLUG SOLDADO PXELEADO</em> by user_3136446767.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: METAL SLUG SOLDADO PXELEADO by user_3136446767 (@user_3136446767), MakerWorld model 2343492, license BY-ND, source https://makerworld.com/en/models/2343492-metal-slug-pixelated-soldier</p>","19.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"cable-management-box-star-trek-inspired-2151783","Cable Management Box - Star Trek Inspired","<p><strong>Cable Management Box - Star Trek Inspired</strong> is a made-to-order PLA print based on the MakerWorld model <em>Cable Management Box - Star Trek Inspired</em> by Noblesite.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Cable Management Box - Star Trek Inspired by Noblesite (@Noblesite), MakerWorld model 2151783, license BY, source https://makerworld.com/en/models/2151783-cable-management-box-star-trek-inspired</p>","17.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"eastern-temple-2321577","Eastern Temple","<p><strong>Eastern Temple</strong> is a made-to-order PLA print based on the MakerWorld model <em>Eastern temple</em> by PediMR.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Eastern temple by PediMR (@user_3837282797), MakerWorld model 2321577, license BY-ND, source https://makerworld.com/en/models/2321577-eastern-temple</p>","11.49","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","11.49","","","","",""
"","","","11.49","","","","",""
"","","","11.49","","","","",""
"heart-with-hearts-easter-egg-156075","Heart with Hearts Easter Egg","<p><strong>Heart With Hearts Easter Egg</strong> is a made-to-order PLA print based on the MakerWorld model <em>Heart with Hearts Easter egg</em> by LuckyShot.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Heart with Hearts Easter egg by LuckyShot (@LuckyShot), MakerWorld model 156075, license BY-ND, source https://makerworld.com/en/models/156075-heart-with-hearts-easter-egg</p>","15.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"hearts-headphones-stand-3dp-749415","Hearts Headphones Stand 3DP","<p><strong>Hearts Headphones Stand 3DP</strong> is a made-to-order PLA print based on the MakerWorld model <em>Hearts headphones stand 3DP</em> by lancelotcv.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Hearts headphones stand 3DP by lancelotcv (@lancelotcv), MakerWorld model 749415, license BY, source https://makerworld.com/en/models/749415-hearts-headphones-stand-3dp</p>","25.99","","/desk-office","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"character-from-the-movie-avatar-2276230","Character From the Movie Avatar","<p><strong>Character From The Movie Avatar</strong> is a made-to-order PLA print based on the MakerWorld model <em>character from the movie avatar</em> by TMG252.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: character from the movie avatar by TMG252 (@TMG_252), MakerWorld model 2276230, license CC0, source https://makerworld.com/en/models/2276230-character-from-the-movie-avatar</p>","11.99","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","11.99","","","","",""
"","","","11.99","","","","",""
"","","","11.99","","","","",""
"knitted-christmas-gift-box-no-ams-required-2088059","Knitted Christmas Gift Box (No AMS Required)","<p><strong>Knitted Christmas Gift Box (No AMS Required)</strong> is a made-to-order PLA print based on the MakerWorld model <em>针织圣诞礼盒 （无需AMS）</em> by Zvair.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: 针织圣诞礼盒 （无需AMS） by Zvair (@user_2365854922), MakerWorld model 2088059, license BY-SA, source https://makerworld.com/en/models/2088059-knitted-christmas-gift-box-no-ams-required</p>","13.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"capybara-holding-a-heart-rights-1938846","Capybara Holding a Heart - Rights","<p><strong>Capybara Holding A Heart - Rights</strong> is a made-to-order PLA print based on the MakerWorld model <em>Capybara holding a heart - free commercial rights</em> by Tinker Together.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Capybara holding a heart - free commercial rights by Tinker Together (@Tinker_Together), MakerWorld model 1938846, license BY-ND, source https://makerworld.com/en/models/1938846-capybara-holding-a-heart-free-commercial-rights</p>","15.99","","/functional-parts-tools","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"easy-interchangeable-lightbox-1756392","Easy Interchangeable Lightbox","<p><strong>Easy Interchangeable Lightbox</strong> is a made-to-order PLA print based on the MakerWorld model <em>Easy Interchangeable Lightbox</em> by chris.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Easy Interchangeable Lightbox by chris (@ctorres96), MakerWorld model 1756392, license BY-SA, source https://makerworld.com/en/models/1756392-easy-interchangeable-lightbox</p>","19.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"samsung-remote-holder-1064550","Samsung Remote Holder","<p><strong>Samsung Remote Holder</strong> is a made-to-order PLA print based on the MakerWorld model <em>Samsung fernbedienung halter</em> by Meanstreaker91.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Samsung fernbedienung halter by Meanstreaker91 (@Meanstreaker91), MakerWorld model 1064550, license CC0, source https://makerworld.com/en/models/1064550-samsung-remote-holder</p>","25.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"princess-3-2344311","Princess 3","<p><strong>Princess 3</strong> is a made-to-order PLA print based on the MakerWorld model <em>princess 3</em> by TMG252.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: princess 3 by TMG252 (@TMG_252), MakerWorld model 2344311, license CC0, source https://makerworld.com/en/models/2344311-princess-3</p>","15.99","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"fire-demon-can-holder-beer-mug-two-types-2260294","Fire Demon Can Holder / Beer Mug (Two Types)","<p><strong>Fire Demon Can Holder / Beer Mug (Two Types)</strong> is a made-to-order PLA print based on the MakerWorld model <em>Fire Demon Can Holder / Beer mug (two types)</em> by WR16ENCH236.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Fire Demon Can Holder / Beer mug (two types) by WR16ENCH236 (@WR16ENCH236), MakerWorld model 2260294, license CC0, source https://makerworld.com/en/models/2260294-fire-demon-can-holder-beer-mug-two-types</p>","21.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"hannya-cosplay-mask-2315982","Hannya - Cosplay Mask","<p><strong>Hannya - Cosplay Mask</strong> is a made-to-order PLA print based on the MakerWorld model <em>Hannya - cosplay mask</em> by RTprops.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Hannya - cosplay mask by RTprops (@RTwin), MakerWorld model 2315982, license BY-ND, source https://makerworld.com/en/models/2315982-hannya-cosplay-mask</p>","27.49","","/cosplay-props","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","27.49","","","","",""
"","","","27.49","","","","",""
"","","","27.49","","","","",""
"santa-pet-arms-nomad-sculpt-2102412","Santa Pet Arms - Nomad Sculpt","<p><strong>Santa Pet Arms – Nomad Sculpt</strong> is a made-to-order PLA print based on the MakerWorld model <em>Santa Pet Arms – Nomad Sculpt</em> by Michael.Mkii.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Santa Pet Arms – Nomad Sculpt by Michael.Mkii (@mkii.designs), MakerWorld model 2102412, license BY-SA, source https://makerworld.com/en/models/2102412-santa-pet-arms-nomad-sculpt</p>","20.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","20.99","","","","",""
"","","","20.99","","","","",""
"","","","20.99","","","","",""
"christmas-hat-magnet-10x3-2071256","Christmas Hat Magnet 10x3","<p><strong>Christmas Hat Magnet 10x3</strong> is a made-to-order PLA print based on the MakerWorld model <em>Weihnachtsm&uuml;tze Magnet 10x3</em> by Hatschi.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Weihnachtsm&uuml;tze Magnet 10x3 by Hatschi (@Hatschi), MakerWorld model 2071256, license BY-ND, source https://makerworld.com/en/models/2071256-christmas-hat-magnet-10x3</p>","15.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"ceiling-shop-light-mount-for-skadis-pegboard-1732966","Ceiling- Shop Light Mount for SKÅDIS Pegboard","<p><strong>Ceiling- Shop Light Mount For SK&Aring;DIS Pegboard</strong> is a made-to-order PLA print based on the MakerWorld model <em>Ceiling-Free Shop Light Mount for SK&Aring;DIS Pegboard</em> by Semper Printus - Always Printing.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Ceiling-Free Shop Light Mount for SK&Aring;DIS Pegboard by Semper Printus - Always Printing (@gedwards913), MakerWorld model 1732966, license BY, source https://makerworld.com/en/models/1732966-ceiling-free-shop-light-mount-for-skadis-pegboard</p>","25.99","","/functional-parts-tools","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"usb-hub-holder-2145909","USB Hub Holder","<p><strong>USB Hub Holder</strong> is a made-to-order PLA print based on the MakerWorld model <em>Usb-Hub- Halter </em> by tom.hae.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Usb-Hub- Halter  by tom.hae (@tom.hae), MakerWorld model 2145909, license BY-SA, source https://makerworld.com/en/models/2145909-usb-hub-holder</p>","13.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"maine-coon-cat-statue-2074126","Maine Coon Cat Statue","<p><strong>Maine Coon Cat Statue</strong> is a made-to-order PLA print based on the MakerWorld model <em>Maine Coon Cat Statue</em> by Oliver's custom creation.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Maine Coon Cat Statue by Oliver's custom creation (@trailmix055), MakerWorld model 2074126, license BY, source https://makerworld.com/en/models/2074126-maine-coon-cat-statue</p>","15.99","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
"","","","15.99","","","","",""
